game_number,server_name,scores,ranking,tournament_scores,num_players,map,map_rivers_count,map_sites_count,map_mines_count,name,param1,param2,param3
259,Podnaserator2000Ai,34,3,13,16,edinburgh-sparse.json,1751,961,32,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
259,Podnaserator2000Ai,15,4,12,16,edinburgh-sparse.json,1751,961,32,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
259,Podnaserator2000Ai,148,13,3,16,edinburgh-sparse.json,1751,961,32,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
259,Podnaserator2000Ai,0,14,2,16,edinburgh-sparse.json,1751,961,32,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
259,Podnaserator2000Ai,0,11,5,16,edinburgh-sparse.json,1751,961,32,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
259,Podnaserator2000Ai,1,0,16,16,edinburgh-sparse.json,1751,961,32,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
259,Podnaserator2000Ai,0,2,14,16,edinburgh-sparse.json,1751,961,32,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
259,Podnaserator2000Ai,0,8,8,16,edinburgh-sparse.json,1751,961,32,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
259,Podnaserator2000Ai,9,6,10,16,edinburgh-sparse.json,1751,961,32,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
259,Podnaserator2000Ai,52,7,9,16,edinburgh-sparse.json,1751,961,32,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
259,Podnaserator2000Ai,14,9,7,16,edinburgh-sparse.json,1751,961,32,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
259,Podnaserator2000Ai,14,10,6,16,edinburgh-sparse.json,1751,961,32,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
259,Podnaserator2000Ai,0,15,1,16,edinburgh-sparse.json,1751,961,32,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
260,Podnaserator2000Ai,605,0,16,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
260,Podnaserator2000Ai,5,3,13,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
260,Podnaserator2000Ai,9,2,14,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
260,Podnaserator2000Ai,65,1,15,16,oxford-sparse.json,1132,614,1,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
260,Podnaserator2000Ai,0,4,12,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
260,Podnaserator2000Ai,0,5,11,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
260,Podnaserator2000Ai,0,6,10,16,oxford-sparse.json,1132,614,1,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
260,Podnaserator2000Ai,0,7,9,16,oxford-sparse.json,1132,614,1,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
260,Podnaserator2000Ai,0,8,8,16,oxford-sparse.json,1132,614,1,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
260,Podnaserator2000Ai,0,9,7,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
260,Podnaserator2000Ai,0,10,6,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
260,Podnaserator2000Ai,0,11,5,16,oxford-sparse.json,1132,614,1,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
260,Podnaserator2000Ai,0,12,4,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
260,Podnaserator2000Ai,0,13,3,16,oxford-sparse.json,1132,614,1,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
260,Podnaserator2000Ai,0,14,2,16,oxford-sparse.json,1132,614,1,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
260,Podnaserator2000Ai,0,15,1,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
261,Podnaserator2000Ai,5,3,13,16,edinburgh-sparse.json,1751,961,32,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
261,Podnaserator2000Ai,59,1,15,16,edinburgh-sparse.json,1751,961,32,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
261,Podnaserator2000Ai,18,2,14,16,edinburgh-sparse.json,1751,961,32,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
261,Podnaserator2000Ai,68,5,11,16,edinburgh-sparse.json,1751,961,32,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
261,Podnaserator2000Ai,0,12,4,16,edinburgh-sparse.json,1751,961,32,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
261,Podnaserator2000Ai,14,15,1,16,edinburgh-sparse.json,1751,961,32,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
261,Podnaserator2000Ai,2,13,3,16,edinburgh-sparse.json,1751,961,32,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
261,Podnaserator2000Ai,1,14,2,16,edinburgh-sparse.json,1751,961,32,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
261,Podnaserator2000Ai,0,0,16,16,edinburgh-sparse.json,1751,961,32,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
261,Podnaserator2000Ai,0,6,10,16,edinburgh-sparse.json,1751,961,32,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
261,Podnaserator2000Ai,0,7,9,16,edinburgh-sparse.json,1751,961,32,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
261,Podnaserator2000Ai,0,4,12,16,edinburgh-sparse.json,1751,961,32,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
261,Podnaserator2000Ai,14,8,8,16,edinburgh-sparse.json,1751,961,32,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
261,Podnaserator2000Ai,9,9,7,16,edinburgh-sparse.json,1751,961,32,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
261,Podnaserator2000Ai,9,10,6,16,edinburgh-sparse.json,1751,961,32,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
261,Podnaserator2000Ai,14,11,5,16,edinburgh-sparse.json,1751,961,32,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
262,Podnaserator2000Ai,586,0,16,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
262,Podnaserator2000Ai,5,3,13,16,oxford-sparse.json,1132,614,1,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
262,Podnaserator2000Ai,9,2,14,16,oxford-sparse.json,1132,614,1,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
262,Podnaserator2000Ai,22,1,15,16,oxford-sparse.json,1132,614,1,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
262,Podnaserator2000Ai,0,4,12,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
262,Podnaserator2000Ai,0,5,11,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
262,Podnaserator2000Ai,0,6,10,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
262,Podnaserator2000Ai,0,7,9,16,oxford-sparse.json,1132,614,1,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
262,Podnaserator2000Ai,0,8,8,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
262,Podnaserator2000Ai,0,9,7,16,oxford-sparse.json,1132,614,1,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
262,Podnaserator2000Ai,0,10,6,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
262,Podnaserator2000Ai,0,11,5,16,oxford-sparse.json,1132,614,1,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
262,Podnaserator2000Ai,0,12,4,16,oxford-sparse.json,1132,614,1,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
262,Podnaserator2000Ai,0,13,3,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
262,Podnaserator2000Ai,0,14,2,16,oxford-sparse.json,1132,614,1,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
262,Podnaserator2000Ai,0,15,1,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
263,Podnaserator2000Ai,14,2,14,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
263,Podnaserator2000Ai,52,1,15,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
263,Podnaserator2000Ai,733,0,16,16,oxford-sparse.json,1132,614,1,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
263,Podnaserator2000Ai,0,4,12,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
263,Podnaserator2000Ai,14,3,13,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
263,Podnaserator2000Ai,0,5,11,16,oxford-sparse.json,1132,614,1,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
263,Podnaserator2000Ai,0,6,10,16,oxford-sparse.json,1132,614,1,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
263,Podnaserator2000Ai,0,7,9,16,oxford-sparse.json,1132,614,1,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
263,Podnaserator2000Ai,0,8,8,16,oxford-sparse.json,1132,614,1,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
263,Podnaserator2000Ai,0,9,7,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
263,Podnaserator2000Ai,0,10,6,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
263,Podnaserator2000Ai,0,11,5,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
263,Podnaserator2000Ai,0,12,4,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
263,Podnaserator2000Ai,0,13,3,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
263,Podnaserator2000Ai,0,14,2,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
263,Podnaserator2000Ai,0,15,1,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
264,Podnaserator2000Ai,27,1,15,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
264,Podnaserator2000Ai,799,0,16,16,oxford-sparse.json,1132,614,1,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
264,Podnaserator2000Ai,18,2,14,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
264,Podnaserator2000Ai,1,3,13,16,oxford-sparse.json,1132,614,1,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
264,Podnaserator2000Ai,0,4,12,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
264,Podnaserator2000Ai,0,5,11,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
264,Podnaserator2000Ai,0,6,10,16,oxford-sparse.json,1132,614,1,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
264,Podnaserator2000Ai,0,7,9,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
264,Podnaserator2000Ai,0,8,8,16,oxford-sparse.json,1132,614,1,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
264,Podnaserator2000Ai,0,9,7,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
264,Podnaserator2000Ai,0,10,6,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
264,Podnaserator2000Ai,0,11,5,16,oxford-sparse.json,1132,614,1,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
264,Podnaserator2000Ai,0,12,4,16,oxford-sparse.json,1132,614,1,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
264,Podnaserator2000Ai,0,13,3,16,oxford-sparse.json,1132,614,1,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
264,Podnaserator2000Ai,0,14,2,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
264,Podnaserator2000Ai,0,15,1,16,oxford-sparse.json,1132,614,1,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
265,Podnaserator2000Ai,31,3,13,16,oxford-sparse.json,1132,614,1,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
265,Podnaserator2000Ai,5,0,16,16,oxford-sparse.json,1132,614,1,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
265,Podnaserator2000Ai,9,2,14,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
265,Podnaserator2000Ai,978,1,15,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
265,Podnaserator2000Ai,0,4,12,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
265,Podnaserator2000Ai,0,5,11,16,oxford-sparse.json,1132,614,1,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
265,Podnaserator2000Ai,0,6,10,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
265,Podnaserator2000Ai,0,7,9,16,oxford-sparse.json,1132,614,1,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
265,Podnaserator2000Ai,0,8,8,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
265,Podnaserator2000Ai,0,9,7,16,oxford-sparse.json,1132,614,1,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
265,Podnaserator2000Ai,0,10,6,16,oxford-sparse.json,1132,614,1,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
265,Podnaserator2000Ai,0,11,5,16,oxford-sparse.json,1132,614,1,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
265,Podnaserator2000Ai,0,12,4,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
265,Podnaserator2000Ai,0,13,3,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
265,Podnaserator2000Ai,0,14,2,16,oxford-sparse.json,1132,614,1,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
265,Podnaserator2000Ai,0,15,1,16,oxford-sparse.json,1132,614,1,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
266,Podnaserator2000Ai,165,0,16,16,edinburgh-sparse.json,1751,961,32,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
266,Podnaserator2000Ai,84,5,11,16,edinburgh-sparse.json,1751,961,32,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
266,Podnaserator2000Ai,30,1,15,16,edinburgh-sparse.json,1751,961,32,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
266,Podnaserator2000Ai,14,7,9,16,edinburgh-sparse.json,1751,961,32,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
266,Podnaserator2000Ai,14,2,14,16,edinburgh-sparse.json,1751,961,32,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
266,Podnaserator2000Ai,100,8,8,16,edinburgh-sparse.json,1751,961,32,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
266,Podnaserator2000Ai,14,3,13,16,edinburgh-sparse.json,1751,961,32,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
266,Podnaserator2000Ai,36,4,12,16,edinburgh-sparse.json,1751,961,32,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
266,Podnaserator2000Ai,15,6,10,16,edinburgh-sparse.json,1751,961,32,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
266,Podnaserator2000Ai,0,15,1,16,edinburgh-sparse.json,1751,961,32,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
266,Podnaserator2000Ai,0,14,2,16,edinburgh-sparse.json,1751,961,32,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
266,Podnaserator2000Ai,0,9,7,16,edinburgh-sparse.json,1751,961,32,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
266,Podnaserator2000Ai,0,10,6,16,edinburgh-sparse.json,1751,961,32,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
266,Podnaserator2000Ai,0,11,5,16,edinburgh-sparse.json,1751,961,32,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
266,Podnaserator2000Ai,9,12,4,16,edinburgh-sparse.json,1751,961,32,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
266,Podnaserator2000Ai,13,13,3,16,edinburgh-sparse.json,1751,961,32,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
267,Podnaserator2000Ai,586,0,16,16,oxford-sparse.json,1132,614,1,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
267,Podnaserator2000Ai,9,2,14,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
267,Podnaserator2000Ai,13,1,15,16,oxford-sparse.json,1132,614,1,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
267,Podnaserator2000Ai,5,3,13,16,oxford-sparse.json,1132,614,1,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
267,Podnaserator2000Ai,0,4,12,16,oxford-sparse.json,1132,614,1,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
267,Podnaserator2000Ai,0,5,11,16,oxford-sparse.json,1132,614,1,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
267,Podnaserator2000Ai,0,6,10,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
267,Podnaserator2000Ai,0,7,9,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
267,Podnaserator2000Ai,0,8,8,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
267,Podnaserator2000Ai,0,9,7,16,oxford-sparse.json,1132,614,1,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
267,Podnaserator2000Ai,0,10,6,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
267,Podnaserator2000Ai,0,11,5,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
267,Podnaserator2000Ai,0,12,4,16,oxford-sparse.json,1132,614,1,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
267,Podnaserator2000Ai,0,13,3,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
267,Podnaserator2000Ai,0,14,2,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
267,Podnaserator2000Ai,0,15,1,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
268,Podnaserator2000Ai,100,1,15,16,oxford-sparse.json,1132,614,1,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
268,Podnaserator2000Ai,666,0,16,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
268,Podnaserator2000Ai,56,2,14,16,oxford-sparse.json,1132,614,1,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
268,Podnaserator2000Ai,0,5,11,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
268,Podnaserator2000Ai,0,3,13,16,oxford-sparse.json,1132,614,1,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
268,Podnaserator2000Ai,9,4,12,16,oxford-sparse.json,1132,614,1,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
268,Podnaserator2000Ai,0,6,10,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
268,Podnaserator2000Ai,0,7,9,16,oxford-sparse.json,1132,614,1,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
268,Podnaserator2000Ai,0,8,8,16,oxford-sparse.json,1132,614,1,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
268,Podnaserator2000Ai,0,9,7,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
268,Podnaserator2000Ai,0,10,6,16,oxford-sparse.json,1132,614,1,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
268,Podnaserator2000Ai,0,11,5,16,oxford-sparse.json,1132,614,1,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
268,Podnaserator2000Ai,0,12,4,16,oxford-sparse.json,1132,614,1,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
268,Podnaserator2000Ai,0,13,3,16,oxford-sparse.json,1132,614,1,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
268,Podnaserator2000Ai,0,14,2,16,oxford-sparse.json,1132,614,1,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
268,Podnaserator2000Ai,0,15,1,16,oxford-sparse.json,1132,614,1,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
269,Podnaserator2000Ai,23,2,14,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
269,Podnaserator2000Ai,1,3,13,16,oxford-sparse.json,1132,614,1,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
269,Podnaserator2000Ai,564,0,16,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
269,Podnaserator2000Ai,218,1,15,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
