game_number,server_name,scores,ranking,tournament_scores,num_players,map,map_rivers_count,map_sites_count,map_mines_count,name,param1,param2,param3,param4
1058,UberAi,12746,0,8,8,tube.json,386,301,5,0873e6ae38244d3b991826be49ad64c1,0.4630086495369493,0.4907591634852392,0.3060325453652907,0.45468724280148576
1058,UberAi,6031,2,6,8,tube.json,386,301,5,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1058,UberAi,661,5,3,8,tube.json,386,301,5,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1058,UberAi,2965,7,1,8,tube.json,386,301,5,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1058,UberAi,5984,6,2,8,tube.json,386,301,5,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1058,UberAi,3755,4,4,8,tube.json,386,301,5,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1058,UberAi,4201,3,5,8,tube.json,386,301,5,3fb6c4df9e3e4a2e8c4e6b57edc70fdb,0.6574862190310429,0.354855737558308,0.6646189598261962,0.5385496402682312
1059,UberAi,756,2,2,4,randomSparse.json,123,86,4,3fb6c4df9e3e4a2e8c4e6b57edc70fdb,0.6574862190310429,0.354855737558308,0.6646189598261962,0.5385496402682312
1059,UberAi,391,3,1,4,randomSparse.json,123,86,4,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1059,UberAi,3615,0,4,4,randomSparse.json,123,86,4,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1059,UberAi,1595,1,3,4,randomSparse.json,123,86,4,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1060,UberAi,573,2,2,4,lambda.json,60,38,4,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1060,UberAi,296,0,4,4,lambda.json,60,38,4,d0b22158743642bd8532d5c5962bf7ac,0.4468798497535108,0.4787132338994513,0.002125923566715704,0.7996562198542186
1060,UberAi,800,1,3,4,lambda.json,60,38,4,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1060,UberAi,171,3,1,4,lambda.json,60,38,4,3fb6c4df9e3e4a2e8c4e6b57edc70fdb,0.6574862190310429,0.354855737558308,0.6646189598261962,0.5385496402682312
1061,UberAi,1387,0,3,3,Sierpinski-triangle.json,81,42,3,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1061,UberAi,822,2,1,3,Sierpinski-triangle.json,81,42,3,d0b22158743642bd8532d5c5962bf7ac,0.4468798497535108,0.4787132338994513,0.002125923566715704,0.7996562198542186
1061,UberAi,1111,1,2,3,Sierpinski-triangle.json,81,42,3,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1062,UberAi,2381,2,2,4,randomMedium.json,187,97,4,3fb6c4df9e3e4a2e8c4e6b57edc70fdb,0.6574862190310429,0.354855737558308,0.6646189598261962,0.5385496402682312
1062,UberAi,1660,0,4,4,randomMedium.json,187,97,4,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1062,UberAi,2792,1,3,4,randomMedium.json,187,97,4,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1062,UberAi,1111,3,1,4,randomMedium.json,187,97,4,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1063,UberAi,25,0,2,2,sample.json,12,8,2,0873e6ae38244d3b991826be49ad64c1,0.4630086495369493,0.4907591634852392,0.3060325453652907,0.45468724280148576
1063,UberAi,25,1,1,2,sample.json,12,8,2,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1064,UberAi,25,0,2,2,sample.json,12,8,2,d0b22158743642bd8532d5c5962bf7ac,0.4468798497535108,0.4787132338994513,0.002125923566715704,0.7996562198542186
1064,UberAi,25,1,1,2,sample.json,12,8,2,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1065,UberAi,27,0,2,2,sample.json,12,8,2,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1065,UberAi,22,1,1,2,sample.json,12,8,2,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1066,UberAi,2739,1,7,8,tube.json,386,301,5,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1066,UberAi,9625,2,6,8,tube.json,386,301,5,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1066,UberAi,4115,3,5,8,tube.json,386,301,5,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1066,UberAi,3823,6,2,8,tube.json,386,301,5,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1066,UberAi,1744,0,8,8,tube.json,386,301,5,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1066,UberAi,2574,5,3,8,tube.json,386,301,5,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1066,UberAi,3718,4,4,8,tube.json,386,301,5,3fb6c4df9e3e4a2e8c4e6b57edc70fdb,0.6574862190310429,0.354855737558308,0.6646189598261962,0.5385496402682312
1066,UberAi,994,7,1,8,tube.json,386,301,5,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1067,UberAi,1342,1,2,3,Sierpinski-triangle.json,81,42,3,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1067,UberAi,1457,0,3,3,Sierpinski-triangle.json,81,42,3,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1067,UberAi,857,2,1,3,Sierpinski-triangle.json,81,42,3,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1068,UberAi,260,1,2,3,Sierpinski-triangle.json,81,42,3,3fb6c4df9e3e4a2e8c4e6b57edc70fdb,0.6574862190310429,0.354855737558308,0.6646189598261962,0.5385496402682312
1068,UberAi,1629,2,1,3,Sierpinski-triangle.json,81,42,3,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1068,UberAi,1492,0,3,3,Sierpinski-triangle.json,81,42,3,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1069,UberAi,268,3,1,4,lambda.json,60,38,4,0873e6ae38244d3b991826be49ad64c1,0.4630086495369493,0.4907591634852392,0.3060325453652907,0.45468724280148576
1069,UberAi,53,0,4,4,lambda.json,60,38,4,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1069,UberAi,193,2,2,4,lambda.json,60,38,4,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1069,UberAi,711,1,3,4,lambda.json,60,38,4,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1070,UberAi,7272,0,4,4,randomMedium.json,187,97,4,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1070,UberAi,3842,1,3,4,randomMedium.json,187,97,4,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1070,UberAi,1079,3,1,4,randomMedium.json,187,97,4,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1070,UberAi,3293,2,2,4,randomMedium.json,187,97,4,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1071,UberAi,8235,3,5,8,boston-sparse.json,945,488,8,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1071,UberAi,14503,2,6,8,boston-sparse.json,945,488,8,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1071,UberAi,41246,7,1,8,boston-sparse.json,945,488,8,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1071,UberAi,45628,4,4,8,boston-sparse.json,945,488,8,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1071,UberAi,16895,6,2,8,boston-sparse.json,945,488,8,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1071,UberAi,15326,5,3,8,boston-sparse.json,945,488,8,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1071,UberAi,15897,1,7,8,boston-sparse.json,945,488,8,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1071,UberAi,19589,0,8,8,boston-sparse.json,945,488,8,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1072,UberAi,7782,0,4,4,randomSparse.json,123,86,4,3fb6c4df9e3e4a2e8c4e6b57edc70fdb,0.6574862190310429,0.354855737558308,0.6646189598261962,0.5385496402682312
1072,UberAi,668,2,2,4,randomSparse.json,123,86,4,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1072,UberAi,1076,1,3,4,randomSparse.json,123,86,4,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1072,UberAi,130,3,1,4,randomSparse.json,123,86,4,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1073,UberAi,3259,7,1,8,tube.json,386,301,5,d0b22158743642bd8532d5c5962bf7ac,0.4468798497535108,0.4787132338994513,0.002125923566715704,0.7996562198542186
1073,UberAi,1901,4,4,8,tube.json,386,301,5,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1073,UberAi,4464,2,6,8,tube.json,386,301,5,3fb6c4df9e3e4a2e8c4e6b57edc70fdb,0.6574862190310429,0.354855737558308,0.6646189598261962,0.5385496402682312
1073,UberAi,2557,6,2,8,tube.json,386,301,5,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1073,UberAi,5549,0,8,8,tube.json,386,301,5,3fb6c4df9e3e4a2e8c4e6b57edc70fdb,0.6574862190310429,0.354855737558308,0.6646189598261962,0.5385496402682312
1073,UberAi,3128,5,3,8,tube.json,386,301,5,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1073,UberAi,3502,3,5,8,tube.json,386,301,5,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1073,UberAi,20894,1,7,8,tube.json,386,301,5,0873e6ae38244d3b991826be49ad64c1,0.4630086495369493,0.4907591634852392,0.3060325453652907,0.45468724280148576
1074,UberAi,3480,0,4,4,randomSparse.json,123,86,4,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1074,UberAi,3118,1,3,4,randomSparse.json,123,86,4,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1074,UberAi,706,2,2,4,randomSparse.json,123,86,4,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1074,UberAi,6,3,1,4,randomSparse.json,123,86,4,0873e6ae38244d3b991826be49ad64c1,0.4630086495369493,0.4907591634852392,0.3060325453652907,0.45468724280148576
1075,UberAi,623,0,4,4,lambda.json,60,38,4,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1075,UberAi,294,3,1,4,lambda.json,60,38,4,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1075,UberAi,245,1,3,4,lambda.json,60,38,4,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1075,UberAi,445,2,2,4,lambda.json,60,38,4,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1076,UberAi,1125,1,3,4,randomSparse.json,123,86,4,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1076,UberAi,3033,0,4,4,randomSparse.json,123,86,4,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1076,UberAi,1104,2,2,4,randomSparse.json,123,86,4,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1076,UberAi,833,3,1,4,randomSparse.json,123,86,4,3fb6c4df9e3e4a2e8c4e6b57edc70fdb,0.6574862190310429,0.354855737558308,0.6646189598261962,0.5385496402682312
1077,UberAi,1879,3,1,4,randomMedium.json,187,97,4,3fb6c4df9e3e4a2e8c4e6b57edc70fdb,0.6574862190310429,0.354855737558308,0.6646189598261962,0.5385496402682312
1077,UberAi,1096,0,4,4,randomMedium.json,187,97,4,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1077,UberAi,1191,2,2,4,randomMedium.json,187,97,4,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1077,UberAi,2007,1,3,4,randomMedium.json,187,97,4,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1078,UberAi,27,0,2,2,sample.json,12,8,2,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1078,UberAi,25,1,1,2,sample.json,12,8,2,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1079,UberAi,25,0,2,2,sample.json,12,8,2,3fb6c4df9e3e4a2e8c4e6b57edc70fdb,0.6574862190310429,0.354855737558308,0.6646189598261962,0.5385496402682312
1079,UberAi,25,1,1,2,sample.json,12,8,2,d0b22158743642bd8532d5c5962bf7ac,0.4468798497535108,0.4787132338994513,0.002125923566715704,0.7996562198542186
1080,UberAi,1352,0,3,3,Sierpinski-triangle.json,81,42,3,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1080,UberAi,782,2,1,3,Sierpinski-triangle.json,81,42,3,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1080,UberAi,1111,1,2,3,Sierpinski-triangle.json,81,42,3,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1081,UberAi,2685,2,6,8,tube.json,386,301,5,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1081,UberAi,4749,4,4,8,tube.json,386,301,5,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1081,UberAi,6169,7,1,8,tube.json,386,301,5,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1081,UberAi,3008,1,7,8,tube.json,386,301,5,0873e6ae38244d3b991826be49ad64c1,0.4630086495369493,0.4907591634852392,0.3060325453652907,0.45468724280148576
1081,UberAi,5646,5,3,8,tube.json,386,301,5,d0b22158743642bd8532d5c5962bf7ac,0.4468798497535108,0.4787132338994513,0.002125923566715704,0.7996562198542186
1081,UberAi,3837,3,5,8,tube.json,386,301,5,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1081,UberAi,454,0,8,8,tube.json,386,301,5,d0b22158743642bd8532d5c5962bf7ac,0.4468798497535108,0.4787132338994513,0.002125923566715704,0.7996562198542186
1081,UberAi,4903,6,2,8,tube.json,386,301,5,3fb6c4df9e3e4a2e8c4e6b57edc70fdb,0.6574862190310429,0.354855737558308,0.6646189598261962,0.5385496402682312
1082,UberAi,260,1,2,3,Sierpinski-triangle.json,81,42,3,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1082,UberAi,1333,2,1,3,Sierpinski-triangle.json,81,42,3,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1082,UberAi,745,0,3,3,Sierpinski-triangle.json,81,42,3,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1083,UberAi,831,0,3,3,Sierpinski-triangle.json,81,42,3,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1083,UberAi,746,1,2,3,Sierpinski-triangle.json,81,42,3,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1083,UberAi,745,2,1,3,Sierpinski-triangle.json,81,42,3,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1084,UberAi,244,3,1,4,circle.json,65,27,4,d0b22158743642bd8532d5c5962bf7ac,0.4468798497535108,0.4787132338994513,0.002125923566715704,0.7996562198542186
1084,UberAi,223,0,4,4,circle.json,65,27,4,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1084,UberAi,226,2,2,4,circle.json,65,27,4,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1084,UberAi,268,1,3,4,circle.json,65,27,4,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1085,UberAi,1464,3,1,4,randomMedium.json,187,97,4,f4dfecae667e47839fa2b12954e0e5b7,0.9354108724860128,0.0802961239255886,0.1936985237815897,0.44262700900203156
1085,UberAi,1136,2,2,4,randomMedium.json,187,97,4,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1085,UberAi,1896,0,4,4,randomMedium.json,187,97,4,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1085,UberAi,2155,1,3,4,randomMedium.json,187,97,4,0873e6ae38244d3b991826be49ad64c1,0.4630086495369493,0.4907591634852392,0.3060325453652907,0.45468724280148576
1086,UberAi,8211,0,8,8,tube.json,386,301,5,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1086,UberAi,2148,5,3,8,tube.json,386,301,5,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1086,UberAi,3942,7,1,8,tube.json,386,301,5,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1086,UberAi,1370,2,6,8,tube.json,386,301,5,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1086,UberAi,3787,4,4,8,tube.json,386,301,5,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1086,UberAi,7859,1,7,8,tube.json,386,301,5,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1086,UberAi,1292,3,5,8,tube.json,386,301,5,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1086,UberAi,6852,6,2,8,tube.json,386,301,5,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1087,UberAi,483,3,1,4,lambda.json,60,38,4,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1087,UberAi,672,1,3,4,lambda.json,60,38,4,d0b22158743642bd8532d5c5962bf7ac,0.4468798497535108,0.4787132338994513,0.002125923566715704,0.7996562198542186
1087,UberAi,35,0,4,4,lambda.json,60,38,4,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1087,UberAi,1034,2,2,4,lambda.json,60,38,4,0873e6ae38244d3b991826be49ad64c1,0.4630086495369493,0.4907591634852392,0.3060325453652907,0.45468724280148576
1088,UberAi,16512,6,2,8,boston-sparse.json,945,488,8,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1088,UberAi,15858,4,4,8,boston-sparse.json,945,488,8,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1088,UberAi,15725,5,3,8,boston-sparse.json,945,488,8,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1088,UberAi,10627,7,1,8,boston-sparse.json,945,488,8,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1088,UberAi,34223,0,8,8,boston-sparse.json,945,488,8,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1088,UberAi,27062,1,7,8,boston-sparse.json,945,488,8,d0b22158743642bd8532d5c5962bf7ac,0.4468798497535108,0.4787132338994513,0.002125923566715704,0.7996562198542186
1088,UberAi,42024,2,6,8,boston-sparse.json,945,488,8,d0b22158743642bd8532d5c5962bf7ac,0.4468798497535108,0.4787132338994513,0.002125923566715704,0.7996562198542186
1088,UberAi,17174,3,5,8,boston-sparse.json,945,488,8,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1089,UberAi,5035,0,4,4,randomSparse.json,123,86,4,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1089,UberAi,915,2,2,4,randomSparse.json,123,86,4,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1089,UberAi,1108,1,3,4,randomSparse.json,123,86,4,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1089,UberAi,606,3,1,4,randomSparse.json,123,86,4,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1090,UberAi,347,0,4,4,circle.json,65,27,4,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1090,UberAi,188,2,2,4,circle.json,65,27,4,d0b22158743642bd8532d5c5962bf7ac,0.4468798497535108,0.4787132338994513,0.002125923566715704,0.7996562198542186
1090,UberAi,307,1,3,4,circle.json,65,27,4,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1090,UberAi,102,3,1,4,circle.json,65,27,4,d0b22158743642bd8532d5c5962bf7ac,0.4468798497535108,0.4787132338994513,0.002125923566715704,0.7996562198542186
1091,UberAi,1055,1,3,4,randomSparse.json,123,86,4,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1091,UberAi,2140,0,4,4,randomSparse.json,123,86,4,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1091,UberAi,1018,2,2,4,randomSparse.json,123,86,4,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1091,UberAi,986,3,1,4,randomSparse.json,123,86,4,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1092,UberAi,1516,3,1,4,randomMedium.json,187,97,4,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1092,UberAi,704,2,2,4,randomMedium.json,187,97,4,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1092,UberAi,6315,0,4,4,randomMedium.json,187,97,4,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1092,UberAi,6648,1,3,4,randomMedium.json,187,97,4,5dc4931b1fcf436db5a4f5f67b4b25cf,0.3110210994173368,0.7756186587220792,0.5463224381755687,0.13578569811168495
1093,UberAi,27,0,2,2,sample.json,12,8,2,8805905913c448cfb0628754395aa853,0.08411578289238075,0.020849270859758073,0.014022160405374962,0.08665391275611345
1093,UberAi,22,1,1,2,sample.json,12,8,2,d1d55fca72db4b05b0fe8260baa5195a,0.5755973018240342,0.11820473945439647,0.8099046746546136,0.8157411015317733
1094,UberAi,30,0,2,2,sample.json,12,8,2,068351c6a9ed4e50a2da786eeac5c62b,0.9788387240249605,0.23970086803221013,0.026974722668752782,0.7221525211545328
1094,UberAi,27,1,1,2,sample.json,12,8,2,602a5039de5f42eca9e1e022d4b25151,0.15048969139374269,0.36723634329961596,0.8859556052609722,0.7268668751739652
1095,UberAi,1125,2,1,3,Sierpinski-triangle.json,81,42,3,c1ea8dfb1d5043118b653334079f3d3c,0.3839513100626297,0.9979055317371853,0.9728174759405857,0.09008315278656565
1095,UberAi,828,0,3,3,Sierpinski-triangle.json,81,42,3,0873e6ae38244d3b991826be49ad64c1,0.4630086495369493,0.4907591634852392,0.3060325453652907,0.45468724280148576
