game_number,server_name,scores,ranking,tournament_scores,num_players,map,map_rivers_count,map_sites_count,name,Age
52,ConnectClosestMinesAi,44509,1,11,12,gothenburg-sparse.json,2234,1175,Age3,3.0
53,MaxReachableVertexWeightAi,295803,7,1,8,gothenburg-sparse.json,2234,1175,Age1,1.0
53,MaxReachableVertexWeightAi,70379,4,4,8,gothenburg-sparse.json,2234,1175,Age1,1.0
53,ConnectClosestMinesAi,403896,2,6,8,gothenburg-sparse.json,2234,1175,Age3,3.0
53,ConnectClosestMinesAi,269190,5,3,8,gothenburg-sparse.json,2234,1175,Age3,3.0
53,MaxReachableVertexWeightAi,416877,0,8,8,gothenburg-sparse.json,2234,1175,Age1,1.0
53,ConnectClosestMinesAi,298917,3,5,8,gothenburg-sparse.json,2234,1175,Age3,3.0
53,LochMaxVertexWeighterKillerAi,268180,6,2,8,gothenburg-sparse.json,2234,1175,Age0,0.0
53,MaxReachableVertexWeightAi,438353,1,7,8,gothenburg-sparse.json,2234,1175,Age1,1.0
54,MaxReachableVertexWeightAi,41246,7,9,16,gothenburg-sparse.json,2234,1175,Age1,1.0
54,ConnectClosestMinesAi,48324,1,15,16,gothenburg-sparse.json,2234,1175,Age3,3.0
54,LochMaxVertexWeighterKillerAi,34103,11,5,16,gothenburg-sparse.json,2234,1175,Age0,0.0
54,LochMaxVertexWeighterKillerAi,9381,15,1,16,gothenburg-sparse.json,2234,1175,Age0,0.0
54,MaxReachableVertexWeightAi,12696,0,16,16,gothenburg-sparse.json,2234,1175,Age1,1.0
54,MaxReachableVertexWeightAi,29246,12,4,16,gothenburg-sparse.json,2234,1175,Age1,1.0
54,ConnectClosestMinesAi,33128,2,14,16,gothenburg-sparse.json,2234,1175,Age3,3.0
54,MaxReachableVertexWeightAi,52167,6,10,16,gothenburg-sparse.json,2234,1175,Age1,1.0
54,LochKillerAi,8866,5,11,16,gothenburg-sparse.json,2234,1175,Age2,2.0
54,ConnectClosestMinesAi,24746,9,7,16,gothenburg-sparse.json,2234,1175,Age3,3.0
54,ConnectClosestMinesAi,22332,14,2,16,gothenburg-sparse.json,2234,1175,Age3,3.0
54,MaxReachableVertexWeightAi,46387,10,6,16,gothenburg-sparse.json,2234,1175,Age1,1.0
54,MaxReachableVertexWeightAi,37035,13,3,16,gothenburg-sparse.json,2234,1175,Age1,1.0
54,LochMaxVertexWeighterKillerAi,19662,4,12,16,gothenburg-sparse.json,2234,1175,Age0,0.0
54,ConnectClosestMinesAi,22537,3,13,16,gothenburg-sparse.json,2234,1175,Age3,3.0
54,LochMaxVertexWeighterKillerAi,42845,8,8,16,gothenburg-sparse.json,2234,1175,Age0,0.0
55,ConnectClosestMinesAi,46000,4,8,12,gothenburg-sparse.json,2234,1175,Age3,3.0
55,MaxReachableVertexWeightAi,43638,11,1,12,gothenburg-sparse.json,2234,1175,Age1,1.0
55,ConnectClosestMinesAi,30043,10,2,12,gothenburg-sparse.json,2234,1175,Age3,3.0
55,LochMaxVertexWeighterKillerAi,43877,0,12,12,gothenburg-sparse.json,2234,1175,Age0,0.0
55,LochKillerAi,88585,3,9,12,gothenburg-sparse.json,2234,1175,Age2,2.0
55,LochMaxVertexWeighterKillerAi,43739,5,7,12,gothenburg-sparse.json,2234,1175,Age0,0.0
55,LochMaxVertexWeighterKillerAi,29320,1,11,12,gothenburg-sparse.json,2234,1175,Age0,0.0
55,LochKillerAi,7385,8,4,12,gothenburg-sparse.json,2234,1175,Age2,2.0
55,LochKillerAi,36171,9,3,12,gothenburg-sparse.json,2234,1175,Age2,2.0
55,LochKillerAi,36001,2,10,12,gothenburg-sparse.json,2234,1175,Age2,2.0
55,MaxReachableVertexWeightAi,68096,6,6,12,gothenburg-sparse.json,2234,1175,Age1,1.0
55,MaxReachableVertexWeightAi,88135,7,5,12,gothenburg-sparse.json,2234,1175,Age1,1.0
56,ConnectClosestMinesAi,83622,5,7,12,gothenburg-sparse.json,2234,1175,Age3,3.0
56,MaxReachableVertexWeightAi,47909,10,2,12,gothenburg-sparse.json,2234,1175,Age1,1.0
56,LochMaxVertexWeighterKillerAi,38402,0,12,12,gothenburg-sparse.json,2234,1175,Age0,0.0
56,MaxReachableVertexWeightAi,44677,11,1,12,gothenburg-sparse.json,2234,1175,Age1,1.0
56,LochKillerAi,55896,4,8,12,gothenburg-sparse.json,2234,1175,Age2,2.0
56,LochKillerAi,145513,1,11,12,gothenburg-sparse.json,2234,1175,Age2,2.0
56,LochKillerAi,28018,3,9,12,gothenburg-sparse.json,2234,1175,Age2,2.0
56,MaxReachableVertexWeightAi,40677,9,3,12,gothenburg-sparse.json,2234,1175,Age1,1.0
56,ConnectClosestMinesAi,29338,7,5,12,gothenburg-sparse.json,2234,1175,Age3,3.0
56,ConnectClosestMinesAi,42100,2,10,12,gothenburg-sparse.json,2234,1175,Age3,3.0
56,ConnectClosestMinesAi,121181,8,4,12,gothenburg-sparse.json,2234,1175,Age3,3.0
56,LochMaxVertexWeighterKillerAi,81323,6,6,12,gothenburg-sparse.json,2234,1175,Age0,0.0
57,MaxReachableVertexWeightAi,50825,15,1,16,edinburgh-sparse.json,1751,961,Age1,1.0
57,MaxReachableVertexWeightAi,50481,10,6,16,edinburgh-sparse.json,1751,961,Age1,1.0
57,ConnectClosestMinesAi,94806,2,14,16,edinburgh-sparse.json,1751,961,Age3,3.0
57,MaxReachableVertexWeightAi,46564,14,2,16,edinburgh-sparse.json,1751,961,Age1,1.0
57,LochMaxVertexWeighterKillerAi,69958,13,3,16,edinburgh-sparse.json,1751,961,Age0,0.0
57,LochMaxVertexWeighterKillerAi,53543,4,12,16,edinburgh-sparse.json,1751,961,Age0,0.0
57,LochKillerAi,20990,5,11,16,edinburgh-sparse.json,1751,961,Age2,2.0
57,LochKillerAi,15310,0,16,16,edinburgh-sparse.json,1751,961,Age2,2.0
57,LochKillerAi,8425,1,15,16,edinburgh-sparse.json,1751,961,Age2,2.0
57,LochKillerAi,21092,3,13,16,edinburgh-sparse.json,1751,961,Age2,2.0
57,ConnectClosestMinesAi,131397,12,4,16,edinburgh-sparse.json,1751,961,Age3,3.0
57,LochKillerAi,13069,9,7,16,edinburgh-sparse.json,1751,961,Age2,2.0
57,MaxReachableVertexWeightAi,42383,6,10,16,edinburgh-sparse.json,1751,961,Age1,1.0
57,LochMaxVertexWeighterKillerAi,74008,7,9,16,edinburgh-sparse.json,1751,961,Age0,0.0
57,LochMaxVertexWeighterKillerAi,88134,11,5,16,edinburgh-sparse.json,1751,961,Age0,0.0
57,ConnectClosestMinesAi,163601,8,8,16,edinburgh-sparse.json,1751,961,Age3,3.0
58,LochKillerAi,187834,3,5,8,gothenburg-sparse.json,2234,1175,Age2,2.0
58,MaxReachableVertexWeightAi,76308,0,8,8,gothenburg-sparse.json,2234,1175,Age1,1.0
58,LochMaxVertexWeighterKillerAi,70178,5,3,8,gothenburg-sparse.json,2234,1175,Age0,0.0
58,ConnectClosestMinesAi,248890,7,1,8,gothenburg-sparse.json,2234,1175,Age3,3.0
58,MaxReachableVertexWeightAi,69501,6,2,8,gothenburg-sparse.json,2234,1175,Age1,1.0
58,MaxReachableVertexWeightAi,159465,1,7,8,gothenburg-sparse.json,2234,1175,Age1,1.0
58,MaxReachableVertexWeightAi,101877,2,6,8,gothenburg-sparse.json,2234,1175,Age1,1.0
58,LochMaxVertexWeighterKillerAi,104365,4,4,8,gothenburg-sparse.json,2234,1175,Age0,0.0
59,ConnectClosestMinesAi,104095,13,3,16,edinburgh-sparse.json,1751,961,Age3,3.0
59,MaxReachableVertexWeightAi,55276,8,8,16,edinburgh-sparse.json,1751,961,Age1,1.0
59,ConnectClosestMinesAi,83010,3,13,16,edinburgh-sparse.json,1751,961,Age3,3.0
59,ConnectClosestMinesAi,108261,0,16,16,edinburgh-sparse.json,1751,961,Age3,3.0
59,LochKillerAi,19410,9,7,16,edinburgh-sparse.json,1751,961,Age2,2.0
59,MaxReachableVertexWeightAi,45469,15,1,16,edinburgh-sparse.json,1751,961,Age1,1.0
59,ConnectClosestMinesAi,39046,2,14,16,edinburgh-sparse.json,1751,961,Age3,3.0
59,ConnectClosestMinesAi,33019,11,5,16,edinburgh-sparse.json,1751,961,Age3,3.0
59,ConnectClosestMinesAi,119185,1,15,16,edinburgh-sparse.json,1751,961,Age3,3.0
59,ConnectClosestMinesAi,97922,5,11,16,edinburgh-sparse.json,1751,961,Age3,3.0
59,MaxReachableVertexWeightAi,27552,6,10,16,edinburgh-sparse.json,1751,961,Age1,1.0
59,LochMaxVertexWeighterKillerAi,72851,7,9,16,edinburgh-sparse.json,1751,961,Age0,0.0
59,LochKillerAi,3997,10,6,16,edinburgh-sparse.json,1751,961,Age2,2.0
59,ConnectClosestMinesAi,178116,4,12,16,edinburgh-sparse.json,1751,961,Age3,3.0
59,LochKillerAi,4612,14,2,16,edinburgh-sparse.json,1751,961,Age2,2.0
59,ConnectClosestMinesAi,90124,12,4,16,edinburgh-sparse.json,1751,961,Age3,3.0
60,LochMaxVertexWeighterKillerAi,40933,1,11,12,gothenburg-sparse.json,2234,1175,Age0,0.0
60,ConnectClosestMinesAi,122278,6,6,12,gothenburg-sparse.json,2234,1175,Age3,3.0
60,LochMaxVertexWeighterKillerAi,40825,3,9,12,gothenburg-sparse.json,2234,1175,Age0,0.0
60,LochMaxVertexWeighterKillerAi,81881,7,5,12,gothenburg-sparse.json,2234,1175,Age0,0.0
60,ConnectClosestMinesAi,34255,9,3,12,gothenburg-sparse.json,2234,1175,Age3,3.0
60,LochKillerAi,7979,8,4,12,gothenburg-sparse.json,2234,1175,Age2,2.0
60,ConnectClosestMinesAi,98099,10,2,12,gothenburg-sparse.json,2234,1175,Age3,3.0
60,ConnectClosestMinesAi,73276,11,1,12,gothenburg-sparse.json,2234,1175,Age3,3.0
60,LochMaxVertexWeighterKillerAi,67373,0,12,12,gothenburg-sparse.json,2234,1175,Age0,0.0
60,MaxReachableVertexWeightAi,68080,2,10,12,gothenburg-sparse.json,2234,1175,Age1,1.0
60,MaxReachableVertexWeightAi,64302,4,8,12,gothenburg-sparse.json,2234,1175,Age1,1.0
60,LochMaxVertexWeighterKillerAi,43911,5,7,12,gothenburg-sparse.json,2234,1175,Age0,0.0
61,LochMaxVertexWeighterKillerAi,43296,9,3,12,gothenburg-sparse.json,2234,1175,Age0,0.0
61,LochMaxVertexWeighterKillerAi,45458,11,1,12,gothenburg-sparse.json,2234,1175,Age0,0.0
61,MaxReachableVertexWeightAi,39717,10,2,12,gothenburg-sparse.json,2234,1175,Age1,1.0
61,LochMaxVertexWeighterKillerAi,38739,5,7,12,gothenburg-sparse.json,2234,1175,Age0,0.0
61,ConnectClosestMinesAi,48101,6,6,12,gothenburg-sparse.json,2234,1175,Age3,3.0
61,ConnectClosestMinesAi,85037,4,8,12,gothenburg-sparse.json,2234,1175,Age3,3.0
61,LochMaxVertexWeighterKillerAi,75287,1,11,12,gothenburg-sparse.json,2234,1175,Age0,0.0
61,ConnectClosestMinesAi,31541,0,12,12,gothenburg-sparse.json,2234,1175,Age3,3.0
61,LochKillerAi,29058,2,10,12,gothenburg-sparse.json,2234,1175,Age2,2.0
61,LochKillerAi,151081,3,9,12,gothenburg-sparse.json,2234,1175,Age2,2.0
61,ConnectClosestMinesAi,114739,7,5,12,gothenburg-sparse.json,2234,1175,Age3,3.0
61,ConnectClosestMinesAi,121224,8,4,12,gothenburg-sparse.json,2234,1175,Age3,3.0
62,LochKillerAi,39032,14,2,16,edinburgh-sparse.json,1751,961,Age2,2.0
62,LochKillerAi,7493,4,12,16,edinburgh-sparse.json,1751,961,Age2,2.0
62,LochKillerAi,7331,9,7,16,edinburgh-sparse.json,1751,961,Age2,2.0
62,LochKillerAi,30726,5,11,16,edinburgh-sparse.json,1751,961,Age2,2.0
62,LochMaxVertexWeighterKillerAi,85745,15,1,16,edinburgh-sparse.json,1751,961,Age0,0.0
62,ConnectClosestMinesAi,67271,13,3,16,edinburgh-sparse.json,1751,961,Age3,3.0
62,MaxReachableVertexWeightAi,51735,10,6,16,edinburgh-sparse.json,1751,961,Age1,1.0
62,LochKillerAi,5722,12,4,16,edinburgh-sparse.json,1751,961,Age2,2.0
62,LochKillerAi,44687,6,10,16,edinburgh-sparse.json,1751,961,Age2,2.0
62,ConnectClosestMinesAi,78128,8,8,16,edinburgh-sparse.json,1751,961,Age3,3.0
62,LochMaxVertexWeighterKillerAi,61412,0,16,16,edinburgh-sparse.json,1751,961,Age0,0.0
62,LochKillerAi,15746,3,13,16,edinburgh-sparse.json,1751,961,Age2,2.0
62,LochMaxVertexWeighterKillerAi,56774,11,5,16,edinburgh-sparse.json,1751,961,Age0,0.0
62,ConnectClosestMinesAi,64658,1,15,16,edinburgh-sparse.json,1751,961,Age3,3.0
62,ConnectClosestMinesAi,128121,2,14,16,edinburgh-sparse.json,1751,961,Age3,3.0
62,ConnectClosestMinesAi,66281,7,9,16,edinburgh-sparse.json,1751,961,Age3,3.0
63,LochKillerAi,157463,0,8,8,gothenburg-sparse.json,2234,1175,Age2,2.0
63,ConnectClosestMinesAi,148935,1,7,8,gothenburg-sparse.json,2234,1175,Age3,3.0
63,ConnectClosestMinesAi,134110,2,6,8,gothenburg-sparse.json,2234,1175,Age3,3.0
63,MaxReachableVertexWeightAi,70143,4,4,8,gothenburg-sparse.json,2234,1175,Age1,1.0
63,LochKillerAi,133612,7,1,8,gothenburg-sparse.json,2234,1175,Age2,2.0
63,MaxReachableVertexWeightAi,72259,5,3,8,gothenburg-sparse.json,2234,1175,Age1,1.0
63,MaxReachableVertexWeightAi,68760,3,5,8,gothenburg-sparse.json,2234,1175,Age1,1.0
63,LochKillerAi,88236,6,2,8,gothenburg-sparse.json,2234,1175,Age2,2.0
64,LochKillerAi,61689,5,7,12,gothenburg-sparse.json,2234,1175,Age2,2.0
64,LochMaxVertexWeighterKillerAi,45328,8,4,12,gothenburg-sparse.json,2234,1175,Age0,0.0
64,LochKillerAi,42908,10,2,12,gothenburg-sparse.json,2234,1175,Age2,2.0
64,LochMaxVertexWeighterKillerAi,51628,0,12,12,gothenburg-sparse.json,2234,1175,Age0,0.0
64,LochMaxVertexWeighterKillerAi,50180,7,5,12,gothenburg-sparse.json,2234,1175,Age0,0.0
64,LochKillerAi,85633,11,1,12,gothenburg-sparse.json,2234,1175,Age2,2.0
64,LochKillerAi,19655,3,9,12,gothenburg-sparse.json,2234,1175,Age2,2.0
64,MaxReachableVertexWeightAi,61574,4,8,12,gothenburg-sparse.json,2234,1175,Age1,1.0
64,MaxReachableVertexWeightAi,68559,1,11,12,gothenburg-sparse.json,2234,1175,Age1,1.0
64,LochKillerAi,21319,2,10,12,gothenburg-sparse.json,2234,1175,Age2,2.0
64,LochMaxVertexWeighterKillerAi,61977,9,3,12,gothenburg-sparse.json,2234,1175,Age0,0.0
64,LochMaxVertexWeighterKillerAi,55769,6,6,12,gothenburg-sparse.json,2234,1175,Age0,0.0
65,LochKillerAi,33116,10,6,16,edinburgh-sparse.json,1751,961,Age2,2.0
65,ConnectClosestMinesAi,35209,6,10,16,edinburgh-sparse.json,1751,961,Age3,3.0
65,MaxReachableVertexWeightAi,65955,3,13,16,edinburgh-sparse.json,1751,961,Age1,1.0
65,ConnectClosestMinesAi,70113,2,14,16,edinburgh-sparse.json,1751,961,Age3,3.0
65,LochKillerAi,8845,14,2,16,edinburgh-sparse.json,1751,961,Age2,2.0
65,LochMaxVertexWeighterKillerAi,34903,11,5,16,edinburgh-sparse.json,1751,961,Age0,0.0
65,ConnectClosestMinesAi,76104,12,4,16,edinburgh-sparse.json,1751,961,Age3,3.0
65,MaxReachableVertexWeightAi,36578,7,9,16,edinburgh-sparse.json,1751,961,Age1,1.0
65,LochKillerAi,17915,1,15,16,edinburgh-sparse.json,1751,961,Age2,2.0
65,LochKillerAi,4370,5,11,16,edinburgh-sparse.json,1751,961,Age2,2.0
65,ConnectClosestMinesAi,150205,0,16,16,edinburgh-sparse.json,1751,961,Age3,3.0
65,MaxReachableVertexWeightAi,47094,8,8,16,edinburgh-sparse.json,1751,961,Age1,1.0
65,MaxReachableVertexWeightAi,37836,15,1,16,edinburgh-sparse.json,1751,961,Age1,1.0
65,LochKillerAi,13614,13,3,16,edinburgh-sparse.json,1751,961,Age2,2.0
65,LochMaxVertexWeighterKillerAi,55696,4,12,16,edinburgh-sparse.json,1751,961,Age0,0.0
65,LochKillerAi,17215,9,7,16,edinburgh-sparse.json,1751,961,Age2,2.0
66,ConnectClosestMinesAi,63810,0,12,12,gothenburg-sparse.json,2234,1175,Age3,3.0
66,LochKillerAi,17572,7,5,12,gothenburg-sparse.json,2234,1175,Age2,2.0
66,MaxReachableVertexWeightAi,38666,9,3,12,gothenburg-sparse.json,2234,1175,Age1,1.0
66,ConnectClosestMinesAi,31235,4,8,12,gothenburg-sparse.json,2234,1175,Age3,3.0
66,LochMaxVertexWeighterKillerAi,38724,2,10,12,gothenburg-sparse.json,2234,1175,Age0,0.0
66,LochMaxVertexWeighterKillerAi,33195,5,7,12,gothenburg-sparse.json,2234,1175,Age0,0.0
66,LochMaxVertexWeighterKillerAi,29642,3,9,12,gothenburg-sparse.json,2234,1175,Age0,0.0
66,LochKillerAi,56513,6,6,12,gothenburg-sparse.json,2234,1175,Age2,2.0
66,LochKillerAi,19018,10,2,12,gothenburg-sparse.json,2234,1175,Age2,2.0
66,LochKillerAi,39452,11,1,12,gothenburg-sparse.json,2234,1175,Age2,2.0
66,ConnectClosestMinesAi,27381,8,4,12,gothenburg-sparse.json,2234,1175,Age3,3.0
66,ConnectClosestMinesAi,20955,1,11,12,gothenburg-sparse.json,2234,1175,Age3,3.0
67,MaxReachableVertexWeightAi,72305,4,4,8,gothenburg-sparse.json,2234,1175,Age1,1.0
67,LochKillerAi,49182,5,3,8,gothenburg-sparse.json,2234,1175,Age2,2.0
67,MaxReachableVertexWeightAi,68554,6,2,8,gothenburg-sparse.json,2234,1175,Age1,1.0
67,MaxReachableVertexWeightAi,68991,0,8,8,gothenburg-sparse.json,2234,1175,Age1,1.0
67,LochKillerAi,184893,3,5,8,gothenburg-sparse.json,2234,1175,Age2,2.0
67,LochKillerAi,172425,2,6,8,gothenburg-sparse.json,2234,1175,Age2,2.0
67,ConnectClosestMinesAi,122116,7,1,8,gothenburg-sparse.json,2234,1175,Age3,3.0
67,LochMaxVertexWeighterKillerAi,60707,1,7,8,gothenburg-sparse.json,2234,1175,Age0,0.0
68,LochKillerAi,126118,3,5,8,gothenburg-sparse.json,2234,1175,Age2,2.0
68,ConnectClosestMinesAi,146039,1,7,8,gothenburg-sparse.json,2234,1175,Age3,3.0
68,MaxReachableVertexWeightAi,64842,7,1,8,gothenburg-sparse.json,2234,1175,Age1,1.0
68,LochKillerAi,221486,0,8,8,gothenburg-sparse.json,2234,1175,Age2,2.0
68,MaxReachableVertexWeightAi,62041,6,2,8,gothenburg-sparse.json,2234,1175,Age1,1.0
68,MaxReachableVertexWeightAi,65839,5,3,8,gothenburg-sparse.json,2234,1175,Age1,1.0
68,ConnectClosestMinesAi,76630,2,6,8,gothenburg-sparse.json,2234,1175,Age3,3.0
68,LochKillerAi,141475,4,4,8,gothenburg-sparse.json,2234,1175,Age2,2.0
69,MaxReachableVertexWeightAi,126540,10,6,16,edinburgh-sparse.json,1751,961,Age1,1.0
69,LochKillerAi,3153,8,8,16,edinburgh-sparse.json,1751,961,Age2,2.0
69,MaxReachableVertexWeightAi,85373,0,16,16,edinburgh-sparse.json,1751,961,Age1,1.0
69,LochKillerAi,15472,12,4,16,edinburgh-sparse.json,1751,961,Age2,2.0
69,LochMaxVertexWeighterKillerAi,93582,9,7,16,edinburgh-sparse.json,1751,961,Age0,0.0
69,MaxReachableVertexWeightAi,71631,4,12,16,edinburgh-sparse.json,1751,961,Age1,1.0
69,LochMaxVertexWeighterKillerAi,52016,2,14,16,edinburgh-sparse.json,1751,961,Age0,0.0
69,LochMaxVertexWeighterKillerAi,30422,5,11,16,edinburgh-sparse.json,1751,961,Age0,0.0
69,ConnectClosestMinesAi,129688,11,5,16,edinburgh-sparse.json,1751,961,Age3,3.0
69,MaxReachableVertexWeightAi,114032,6,10,16,edinburgh-sparse.json,1751,961,Age1,1.0
69,ConnectClosestMinesAi,180930,15,1,16,edinburgh-sparse.json,1751,961,Age3,3.0
69,LochKillerAi,52265,7,9,16,edinburgh-sparse.json,1751,961,Age2,2.0
69,LochMaxVertexWeighterKillerAi,123901,3,13,16,edinburgh-sparse.json,1751,961,Age0,0.0
69,LochKillerAi,8995,13,3,16,edinburgh-sparse.json,1751,961,Age2,2.0
69,LochKillerAi,3373,14,2,16,edinburgh-sparse.json,1751,961,Age2,2.0
69,LochMaxVertexWeighterKillerAi,36877,1,15,16,edinburgh-sparse.json,1751,961,Age0,0.0
70,MaxReachableVertexWeightAi,67868,3,5,8,gothenburg-sparse.json,2234,1175,Age1,1.0
70,MaxReachableVertexWeightAi,69534,7,1,8,gothenburg-sparse.json,2234,1175,Age1,1.0
70,ConnectClosestMinesAi,149232,2,6,8,gothenburg-sparse.json,2234,1175,Age3,3.0
70,LochKillerAi,182361,6,2,8,gothenburg-sparse.json,2234,1175,Age2,2.0
70,MaxReachableVertexWeightAi,119127,4,4,8,gothenburg-sparse.json,2234,1175,Age1,1.0
70,LochMaxVertexWeighterKillerAi,63188,1,7,8,gothenburg-sparse.json,2234,1175,Age0,0.0
70,ConnectClosestMinesAi,136561,0,8,8,gothenburg-sparse.json,2234,1175,Age3,3.0
70,ConnectClosestMinesAi,171506,5,3,8,gothenburg-sparse.json,2234,1175,Age3,3.0
71,LochKillerAi,194371,0,8,8,gothenburg-sparse.json,2234,1175,Age2,2.0
71,ConnectClosestMinesAi,140738,1,7,8,gothenburg-sparse.json,2234,1175,Age3,3.0
71,LochMaxVertexWeighterKillerAi,61123,6,2,8,gothenburg-sparse.json,2234,1175,Age0,0.0
71,LochMaxVertexWeighterKillerAi,71883,5,3,8,gothenburg-sparse.json,2234,1175,Age0,0.0
71,MaxReachableVertexWeightAi,66484,3,5,8,gothenburg-sparse.json,2234,1175,Age1,1.0
71,ConnectClosestMinesAi,103160,7,1,8,gothenburg-sparse.json,2234,1175,Age3,3.0
71,LochMaxVertexWeighterKillerAi,119724,4,4,8,gothenburg-sparse.json,2234,1175,Age0,0.0
71,LochKillerAi,69997,2,6,8,gothenburg-sparse.json,2234,1175,Age2,2.0
72,LochMaxVertexWeighterKillerAi,114838,12,4,16,edinburgh-sparse.json,1751,961,Age0,0.0
72,LochMaxVertexWeighterKillerAi,37973,0,16,16,edinburgh-sparse.json,1751,961,Age0,0.0
72,MaxReachableVertexWeightAi,87913,9,7,16,edinburgh-sparse.json,1751,961,Age1,1.0
72,LochKillerAi,15480,10,6,16,edinburgh-sparse.json,1751,961,Age2,2.0
72,ConnectClosestMinesAi,61065,15,1,16,edinburgh-sparse.json,1751,961,Age3,3.0
72,LochKillerAi,44107,2,14,16,edinburgh-sparse.json,1751,961,Age2,2.0
72,LochKillerAi,21258,14,2,16,edinburgh-sparse.json,1751,961,Age2,2.0
72,MaxReachableVertexWeightAi,73988,7,9,16,edinburgh-sparse.json,1751,961,Age1,1.0
72,LochMaxVertexWeighterKillerAi,59586,4,12,16,edinburgh-sparse.json,1751,961,Age0,0.0
72,ConnectClosestMinesAi,100080,8,8,16,edinburgh-sparse.json,1751,961,Age3,3.0
72,MaxReachableVertexWeightAi,91658,11,5,16,edinburgh-sparse.json,1751,961,Age1,1.0
72,ConnectClosestMinesAi,49007,5,11,16,edinburgh-sparse.json,1751,961,Age3,3.0
72,ConnectClosestMinesAi,181164,1,15,16,edinburgh-sparse.json,1751,961,Age3,3.0
72,LochKillerAi,4471,6,10,16,edinburgh-sparse.json,1751,961,Age2,2.0
72,MaxReachableVertexWeightAi,79365,3,13,16,edinburgh-sparse.json,1751,961,Age1,1.0
72,MaxReachableVertexWeightAi,90545,13,3,16,edinburgh-sparse.json,1751,961,Age1,1.0
73,LochMaxVertexWeighterKillerAi,62609,1,7,8,gothenburg-sparse.json,2234,1175,Age0,0.0
73,LochKillerAi,244813,7,1,8,gothenburg-sparse.json,2234,1175,Age2,2.0
73,LochMaxVertexWeighterKillerAi,66795,6,2,8,gothenburg-sparse.json,2234,1175,Age0,0.0
73,LochMaxVertexWeighterKillerAi,68335,5,3,8,gothenburg-sparse.json,2234,1175,Age0,0.0
73,MaxReachableVertexWeightAi,62732,3,5,8,gothenburg-sparse.json,2234,1175,Age1,1.0
73,MaxReachableVertexWeightAi,102482,2,6,8,gothenburg-sparse.json,2234,1175,Age1,1.0
73,LochMaxVertexWeighterKillerAi,104922,4,4,8,gothenburg-sparse.json,2234,1175,Age0,0.0
73,MaxReachableVertexWeightAi,223062,0,8,8,gothenburg-sparse.json,2234,1175,Age1,1.0
74,LochKillerAi,43638,10,2,12,gothenburg-sparse.json,2234,1175,Age2,2.0
74,LochKillerAi,39060,11,1,12,gothenburg-sparse.json,2234,1175,Age2,2.0
74,LochKillerAi,27602,4,8,12,gothenburg-sparse.json,2234,1175,Age2,2.0
74,LochKillerAi,38340,7,5,12,gothenburg-sparse.json,2234,1175,Age2,2.0
74,ConnectClosestMinesAi,53891,6,6,12,gothenburg-sparse.json,2234,1175,Age3,3.0
74,ConnectClosestMinesAi,33304,0,12,12,gothenburg-sparse.json,2234,1175,Age3,3.0
74,ConnectClosestMinesAi,44002,8,4,12,gothenburg-sparse.json,2234,1175,Age3,3.0
74,MaxReachableVertexWeightAi,44683,1,11,12,gothenburg-sparse.json,2234,1175,Age1,1.0
74,LochMaxVertexWeighterKillerAi,40709,3,9,12,gothenburg-sparse.json,2234,1175,Age0,0.0
74,ConnectClosestMinesAi,27098,5,7,12,gothenburg-sparse.json,2234,1175,Age3,3.0
74,LochKillerAi,86667,2,10,12,gothenburg-sparse.json,2234,1175,Age2,2.0
74,LochKillerAi,85050,9,3,12,gothenburg-sparse.json,2234,1175,Age2,2.0
75,LochMaxVertexWeighterKillerAi,50758,3,5,8,gothenburg-sparse.json,2234,1175,Age0,0.0
75,LochMaxVertexWeighterKillerAi,63539,4,4,8,gothenburg-sparse.json,2234,1175,Age0,0.0
75,MaxReachableVertexWeightAi,63413,5,3,8,gothenburg-sparse.json,2234,1175,Age1,1.0
75,ConnectClosestMinesAi,273686,1,7,8,gothenburg-sparse.json,2234,1175,Age3,3.0
75,ConnectClosestMinesAi,176742,2,6,8,gothenburg-sparse.json,2234,1175,Age3,3.0
75,LochKillerAi,117497,6,2,8,gothenburg-sparse.json,2234,1175,Age2,2.0
75,ConnectClosestMinesAi,61383,7,1,8,gothenburg-sparse.json,2234,1175,Age3,3.0
75,MaxReachableVertexWeightAi,54782,0,8,8,gothenburg-sparse.json,2234,1175,Age1,1.0
76,ConnectClosestMinesAi,102502,2,14,16,edinburgh-sparse.json,1751,961,Age3,3.0
76,MaxReachableVertexWeightAi,65624,0,16,16,edinburgh-sparse.json,1751,961,Age1,1.0
76,ConnectClosestMinesAi,115679,3,13,16,edinburgh-sparse.json,1751,961,Age3,3.0
76,LochMaxVertexWeighterKillerAi,76851,13,3,16,edinburgh-sparse.json,1751,961,Age0,0.0
76,LochKillerAi,12177,10,6,16,edinburgh-sparse.json,1751,961,Age2,2.0
76,MaxReachableVertexWeightAi,42251,9,7,16,edinburgh-sparse.json,1751,961,Age1,1.0
76,MaxReachableVertexWeightAi,33406,1,15,16,edinburgh-sparse.json,1751,961,Age1,1.0
76,LochKillerAi,8934,12,4,16,edinburgh-sparse.json,1751,961,Age2,2.0
76,LochMaxVertexWeighterKillerAi,27653,14,2,16,edinburgh-sparse.json,1751,961,Age0,0.0
76,ConnectClosestMinesAi,65748,5,11,16,edinburgh-sparse.json,1751,961,Age3,3.0
