game_number,server_name,scores,ranking,tournament_scores,num_players,map,map_rivers_count,map_sites_count,map_mines_count,name,param1
1373,ConnectClosestMinesAi,193524,3,13,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1373,LochKillerAi,55810,6,10,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1373,ConnectClosestMinesAi,81048,2,14,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1373,LochKillerAi,11286,13,3,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1373,LochKillerAi,38005,5,11,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1373,LochKillerAi,3713,15,1,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1374,LochKillerAi,311,1,3,4,lambda.json,60,38,4,LochKillerAi,NA
1374,Futurer,1075,3,1,4,lambda.json,60,38,4,c23f89ecf91c4ea38843ac3164e74ba1,0.5782089006426607
1374,ConnectClosestMinesAi,749,2,2,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
1374,ConnectClosestMinesAi,810,0,4,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
1375,LochKillerAi,1196,3,1,4,randomSparse.json,123,86,4,LochKillerAi,NA
1375,LochKillerAi,1249,1,3,4,randomSparse.json,123,86,4,LochKillerAi,NA
1375,LochKillerAi,833,0,4,4,randomSparse.json,123,86,4,LochKillerAi,NA
1375,Futurer,4033,2,2,4,randomSparse.json,123,86,4,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1376,ConnectClosestMinesAi,7097,0,4,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1376,LochKillerAi,4148,1,3,4,randomMedium.json,187,97,4,LochKillerAi,NA
1376,Futurer,3341,2,2,4,randomMedium.json,187,97,4,659746fbb6f9444eb0acade281cd1044,1.1128792002348882
1376,LochKillerAi,2284,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
1377,Futurer,25,0,2,2,sample.json,12,8,2,74526a33fab04afaa6166147d6a00fca,0.9824464687470864
1377,ConnectClosestMinesAi,25,1,1,2,sample.json,12,8,2,ConnectClosestMinesAi,NA
1378,ConnectClosestMinesAi,5241,5,3,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1378,ConnectClosestMinesAi,6646,1,7,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1378,Futurer,3075,0,8,8,tube.json,386,301,5,b4ade2e2dada42649a704ec4a53fcabe,1.2598356404601359
1378,ConnectClosestMinesAi,2133,2,6,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1378,LochKillerAi,641,6,2,8,tube.json,386,301,5,LochKillerAi,NA
1378,LochKillerAi,7769,7,1,8,tube.json,386,301,5,LochKillerAi,NA
1378,LochKillerAi,2429,3,5,8,tube.json,386,301,5,LochKillerAi,NA
1378,ConnectClosestMinesAi,2234,4,4,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1379,ConnectClosestMinesAi,50392,0,8,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1379,Futurer,37056,5,3,8,boston-sparse.json,945,488,8,2fa341ee05444d70968a09f3a2897403,1.8286842036367679
1379,LochKillerAi,37994,2,6,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1379,LochKillerAi,14931,1,7,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1379,LochKillerAi,10348,6,2,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1379,LochKillerAi,39951,7,1,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1379,LochKillerAi,32180,3,5,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1379,LochKillerAi,15870,4,4,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1380,LochKillerAi,726,2,2,4,randomSparse.json,123,86,4,LochKillerAi,NA
1380,ConnectClosestMinesAi,833,3,1,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
1380,Futurer,4194,1,3,4,randomSparse.json,123,86,4,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1380,ConnectClosestMinesAi,2167,0,4,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
1381,ConnectClosestMinesAi,1067,0,3,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
1381,ConnectClosestMinesAi,1067,1,2,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
1381,Futurer,1067,2,1,3,Sierpinski-triangle.json,81,42,3,571e53f783134530abc44401ce19b92c,0.5770215949474164
1382,LochKillerAi,191,1,3,4,circle.json,65,27,4,LochKillerAi,NA
1382,ConnectClosestMinesAi,345,3,1,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
1382,ConnectClosestMinesAi,318,2,2,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
1382,Futurer,322,0,4,4,circle.json,65,27,4,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1383,LochKillerAi,151,1,3,4,circle.json,65,27,4,LochKillerAi,NA
1383,Futurer,326,2,2,4,circle.json,65,27,4,5cf1c53f5a924ed8a60fdfee7e28b777,1.3549541250858623
1383,LochKillerAi,326,3,1,4,circle.json,65,27,4,LochKillerAi,NA
1383,LochKillerAi,160,0,4,4,circle.json,65,27,4,LochKillerAi,NA
1384,LochKillerAi,2228,4,4,8,tube.json,386,301,5,LochKillerAi,NA
1384,LochKillerAi,7526,1,7,8,tube.json,386,301,5,LochKillerAi,NA
1384,LochKillerAi,1586,3,5,8,tube.json,386,301,5,LochKillerAi,NA
1384,LochKillerAi,3313,7,1,8,tube.json,386,301,5,LochKillerAi,NA
1384,ConnectClosestMinesAi,9091,0,8,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1384,Futurer,1981,5,3,8,tube.json,386,301,5,b4ade2e2dada42649a704ec4a53fcabe,1.2598356404601359
1384,ConnectClosestMinesAi,1915,6,2,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1384,ConnectClosestMinesAi,2865,2,6,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1385,LochKillerAi,15416,0,16,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1385,ConnectClosestMinesAi,7889,3,13,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1385,Futurer,8429,2,14,16,oxford-sparse.json,1132,614,1,74526a33fab04afaa6166147d6a00fca,0.9824464687470864
1385,LochKillerAi,11987,1,15,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1385,LochKillerAi,0,4,12,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1385,LochKillerAi,0,5,11,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1385,ConnectClosestMinesAi,0,6,10,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1385,ConnectClosestMinesAi,0,7,9,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1385,LochKillerAi,0,8,8,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1385,ConnectClosestMinesAi,0,9,7,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1385,ConnectClosestMinesAi,0,10,6,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1385,LochKillerAi,0,11,5,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1385,LochKillerAi,0,12,4,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1385,LochKillerAi,0,13,3,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1385,LochKillerAi,0,14,2,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1385,LochKillerAi,0,15,1,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1386,ConnectClosestMinesAi,348,0,4,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
1386,ConnectClosestMinesAi,335,2,2,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
1386,Futurer,345,1,3,4,circle.json,65,27,4,2add5e91b0ca48e18c8d3457b4fd5536,1.5959662635219707
1386,ConnectClosestMinesAi,244,3,1,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
1387,LochKillerAi,888,3,1,4,randomSparse.json,123,86,4,LochKillerAi,NA
1387,Futurer,1524,1,3,4,randomSparse.json,123,86,4,659746fbb6f9444eb0acade281cd1044,1.1128792002348882
1387,LochKillerAi,1048,2,2,4,randomSparse.json,123,86,4,LochKillerAi,NA
1387,ConnectClosestMinesAi,2189,0,4,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
1388,ConnectClosestMinesAi,82565,4,4,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1388,ConnectClosestMinesAi,8918,0,8,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1388,Futurer,76997,2,6,8,boston-sparse.json,945,488,8,659746fbb6f9444eb0acade281cd1044,1.1128792002348882
1388,ConnectClosestMinesAi,49354,5,3,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1388,ConnectClosestMinesAi,96813,3,5,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1388,ConnectClosestMinesAi,65691,6,2,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1388,ConnectClosestMinesAi,45564,7,1,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1388,ConnectClosestMinesAi,37038,1,7,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1389,LochKillerAi,25,1,1,2,sample.json,12,8,2,LochKillerAi,NA
1389,Futurer,27,0,2,2,sample.json,12,8,2,659746fbb6f9444eb0acade281cd1044,1.1128792002348882
1390,LochKillerAi,59184,0,8,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1390,LochKillerAi,29787,4,4,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1390,LochKillerAi,10968,1,7,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1390,LochKillerAi,7485,5,3,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1390,ConnectClosestMinesAi,39716,6,2,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1390,Futurer,23260,7,1,8,boston-sparse.json,945,488,8,659746fbb6f9444eb0acade281cd1044,1.1128792002348882
1390,LochKillerAi,20131,2,6,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1390,LochKillerAi,17947,3,5,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1391,LochKillerAi,5400,7,1,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1391,ConnectClosestMinesAi,43088,1,7,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1391,ConnectClosestMinesAi,25696,2,6,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1391,LochKillerAi,14703,6,2,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1391,LochKillerAi,22144,4,4,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1391,LochKillerAi,14023,3,5,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1391,ConnectClosestMinesAi,22656,5,3,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1391,Futurer,50824,0,8,8,boston-sparse.json,945,488,8,571e53f783134530abc44401ce19b92c,0.5770215949474164
1392,Futurer,1096,0,4,4,lambda.json,60,38,4,2fa341ee05444d70968a09f3a2897403,1.8286842036367679
1392,LochKillerAi,714,3,1,4,lambda.json,60,38,4,LochKillerAi,NA
1392,LochKillerAi,144,1,3,4,lambda.json,60,38,4,LochKillerAi,NA
1392,ConnectClosestMinesAi,784,2,2,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
1393,Futurer,1342,2,1,3,Sierpinski-triangle.json,81,42,3,2fa341ee05444d70968a09f3a2897403,1.8286842036367679
1393,LochKillerAi,1396,1,2,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
1393,LochKillerAi,1446,0,3,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
1394,Futurer,314,0,4,4,circle.json,65,27,4,74526a33fab04afaa6166147d6a00fca,0.9824464687470864
1394,LochKillerAi,92,3,1,4,circle.json,65,27,4,LochKillerAi,NA
1394,LochKillerAi,196,2,2,4,circle.json,65,27,4,LochKillerAi,NA
1394,ConnectClosestMinesAi,311,1,3,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
1395,LochKillerAi,3924,1,3,4,randomMedium.json,187,97,4,LochKillerAi,NA
1395,Futurer,6912,0,4,4,randomMedium.json,187,97,4,571e53f783134530abc44401ce19b92c,0.5770215949474164
1395,ConnectClosestMinesAi,3307,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1395,LochKillerAi,2279,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
1396,LochKillerAi,3872,5,3,8,tube.json,386,301,5,LochKillerAi,NA
1396,ConnectClosestMinesAi,3747,3,5,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1396,ConnectClosestMinesAi,806,0,8,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1396,Futurer,4095,1,7,8,tube.json,386,301,5,b4ade2e2dada42649a704ec4a53fcabe,1.2598356404601359
1396,LochKillerAi,2169,7,1,8,tube.json,386,301,5,LochKillerAi,NA
1396,ConnectClosestMinesAi,8162,4,4,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1396,LochKillerAi,1782,6,2,8,tube.json,386,301,5,LochKillerAi,NA
1396,LochKillerAi,2331,2,6,8,tube.json,386,301,5,LochKillerAi,NA
1397,Futurer,6536,0,4,4,randomMedium.json,187,97,4,2add5e91b0ca48e18c8d3457b4fd5536,1.5959662635219707
1397,ConnectClosestMinesAi,6095,1,3,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1397,LochKillerAi,1132,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
1397,ConnectClosestMinesAi,3712,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1398,ConnectClosestMinesAi,599,2,2,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
1398,ConnectClosestMinesAi,2413,1,3,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
1398,Futurer,2532,0,4,4,randomSparse.json,123,86,4,b4ade2e2dada42649a704ec4a53fcabe,1.2598356404601359
1398,ConnectClosestMinesAi,128,3,1,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
1399,ConnectClosestMinesAi,30399,2,6,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1399,LochKillerAi,5300,3,5,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1399,ConnectClosestMinesAi,69729,5,3,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1399,LochKillerAi,44255,0,8,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1399,ConnectClosestMinesAi,27073,4,4,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1399,LochKillerAi,31769,6,2,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1399,ConnectClosestMinesAi,24826,7,1,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1399,Futurer,22922,1,7,8,boston-sparse.json,945,488,8,c23f89ecf91c4ea38843ac3164e74ba1,0.5782089006426607
1400,Futurer,27,0,2,2,sample.json,12,8,2,74526a33fab04afaa6166147d6a00fca,0.9824464687470864
1400,LochKillerAi,25,1,1,2,sample.json,12,8,2,LochKillerAi,NA
1401,Futurer,29911,3,5,8,boston-sparse.json,945,488,8,b4ade2e2dada42649a704ec4a53fcabe,1.2598356404601359
1401,ConnectClosestMinesAi,27789,6,2,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1401,LochKillerAi,26564,0,8,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1401,ConnectClosestMinesAi,46008,1,7,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1401,ConnectClosestMinesAi,23272,7,1,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1401,LochKillerAi,8972,2,6,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1401,LochKillerAi,32633,4,4,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1401,ConnectClosestMinesAi,26998,5,3,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1402,ConnectClosestMinesAi,5433,7,1,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1402,ConnectClosestMinesAi,4476,0,8,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1402,ConnectClosestMinesAi,4529,2,6,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1402,Futurer,3741,1,7,8,tube.json,386,301,5,6f1b4701ed6b457185fb7c21d4ac87aa,1.0861175636691405
1402,LochKillerAi,2597,5,3,8,tube.json,386,301,5,LochKillerAi,NA
1402,ConnectClosestMinesAi,4026,3,5,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1402,LochKillerAi,1298,4,4,8,tube.json,386,301,5,LochKillerAi,NA
1402,ConnectClosestMinesAi,8029,6,2,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1403,Futurer,358,0,4,4,circle.json,65,27,4,659746fbb6f9444eb0acade281cd1044,1.1128792002348882
1403,ConnectClosestMinesAi,318,2,2,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
1403,ConnectClosestMinesAi,322,1,3,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
1403,LochKillerAi,173,3,1,4,circle.json,65,27,4,LochKillerAi,NA
1404,LochKillerAi,1396,2,1,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
1404,Futurer,1342,0,3,3,Sierpinski-triangle.json,81,42,3,571e53f783134530abc44401ce19b92c,0.5770215949474164
1404,LochKillerAi,1446,1,2,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
1405,LochKillerAi,151,1,3,4,circle.json,65,27,4,LochKillerAi,NA
1405,Futurer,326,2,2,4,circle.json,65,27,4,74526a33fab04afaa6166147d6a00fca,0.9824464687470864
1405,LochKillerAi,326,3,1,4,circle.json,65,27,4,LochKillerAi,NA
1405,LochKillerAi,160,0,4,4,circle.json,65,27,4,LochKillerAi,NA
1406,LochKillerAi,3924,1,3,4,randomMedium.json,187,97,4,LochKillerAi,NA
1406,Futurer,6842,0,4,4,randomMedium.json,187,97,4,c23f89ecf91c4ea38843ac3164e74ba1,0.5782089006426607
1406,LochKillerAi,2322,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
1406,ConnectClosestMinesAi,2969,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1407,LochKillerAi,1575,2,6,8,tube.json,386,301,5,LochKillerAi,NA
1407,LochKillerAi,1962,7,1,8,tube.json,386,301,5,LochKillerAi,NA
1407,LochKillerAi,7008,3,5,8,tube.json,386,301,5,LochKillerAi,NA
1407,ConnectClosestMinesAi,5336,6,2,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1407,ConnectClosestMinesAi,2051,5,3,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1407,ConnectClosestMinesAi,2463,4,4,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1407,ConnectClosestMinesAi,4103,1,7,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1407,Futurer,6480,0,8,8,tube.json,386,301,5,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1408,LochKillerAi,3924,1,3,4,randomMedium.json,187,97,4,LochKillerAi,NA
1408,Futurer,6842,0,4,4,randomMedium.json,187,97,4,659746fbb6f9444eb0acade281cd1044,1.1128792002348882
1408,LochKillerAi,2322,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
1408,ConnectClosestMinesAi,2969,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1409,LochKillerAi,516,1,3,4,lambda.json,60,38,4,LochKillerAi,NA
1409,LochKillerAi,932,3,1,4,lambda.json,60,38,4,LochKillerAi,NA
1409,LochKillerAi,199,0,4,4,lambda.json,60,38,4,LochKillerAi,NA
1409,Futurer,658,2,2,4,lambda.json,60,38,4,5cf1c53f5a924ed8a60fdfee7e28b777,1.3549541250858623
1410,LochKillerAi,50114,0,8,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1410,Futurer,33997,1,7,8,boston-sparse.json,945,488,8,5cf1c53f5a924ed8a60fdfee7e28b777,1.3549541250858623
1410,LochKillerAi,31967,2,6,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1410,ConnectClosestMinesAi,20708,5,3,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1410,LochKillerAi,15196,3,5,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1410,LochKillerAi,24248,4,4,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1410,LochKillerAi,9105,7,1,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1410,LochKillerAi,10795,6,2,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1411,LochKillerAi,1396,2,1,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
1411,Futurer,1342,0,3,3,Sierpinski-triangle.json,81,42,3,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1411,LochKillerAi,1446,1,2,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
1412,LochKillerAi,8190,1,7,8,tube.json,386,301,5,LochKillerAi,NA
1412,ConnectClosestMinesAi,9369,0,8,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1412,ConnectClosestMinesAi,2131,6,2,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1412,ConnectClosestMinesAi,5347,3,5,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1412,LochKillerAi,4805,4,4,8,tube.json,386,301,5,LochKillerAi,NA
1412,ConnectClosestMinesAi,2804,5,3,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1412,ConnectClosestMinesAi,6024,2,6,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1412,Futurer,797,7,1,8,tube.json,386,301,5,659746fbb6f9444eb0acade281cd1044,1.1128792002348882
1413,LochKillerAi,3526,6,2,8,tube.json,386,301,5,LochKillerAi,NA
1413,Futurer,3271,3,5,8,tube.json,386,301,5,74526a33fab04afaa6166147d6a00fca,0.9824464687470864
1413,LochKillerAi,2684,4,4,8,tube.json,386,301,5,LochKillerAi,NA
1413,ConnectClosestMinesAi,4429,7,1,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1413,ConnectClosestMinesAi,4428,0,8,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1413,LochKillerAi,1511,1,7,8,tube.json,386,301,5,LochKillerAi,NA
1413,LochKillerAi,4519,2,6,8,tube.json,386,301,5,LochKillerAi,NA
1413,ConnectClosestMinesAi,4081,5,3,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1414,LochKillerAi,97,1,3,4,circle.json,65,27,4,LochKillerAi,NA
1414,Futurer,314,3,1,4,circle.json,65,27,4,74526a33fab04afaa6166147d6a00fca,0.9824464687470864
1414,LochKillerAi,196,2,2,4,circle.json,65,27,4,LochKillerAi,NA
1414,ConnectClosestMinesAi,311,0,4,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
1415,LochKillerAi,726,2,2,4,randomSparse.json,123,86,4,LochKillerAi,NA
1415,Futurer,833,3,1,4,randomSparse.json,123,86,4,6f1b4701ed6b457185fb7c21d4ac87aa,1.0861175636691405
1415,ConnectClosestMinesAi,4194,1,3,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
1415,ConnectClosestMinesAi,2167,0,4,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
1416,ConnectClosestMinesAi,4807,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1416,ConnectClosestMinesAi,3865,0,4,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1416,ConnectClosestMinesAi,6484,1,3,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1416,Futurer,3476,3,1,4,randomMedium.json,187,97,4,74526a33fab04afaa6166147d6a00fca,0.9824464687470864
1417,Futurer,36132,6,2,8,boston-sparse.json,945,488,8,74526a33fab04afaa6166147d6a00fca,0.9824464687470864
1417,ConnectClosestMinesAi,65671,1,7,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1417,LochKillerAi,3195,7,1,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1417,ConnectClosestMinesAi,22152,0,8,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1417,ConnectClosestMinesAi,7217,3,5,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1417,ConnectClosestMinesAi,21725,5,3,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1417,ConnectClosestMinesAi,87247,4,4,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1417,ConnectClosestMinesAi,39726,2,6,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1418,ConnectClosestMinesAi,1789,7,1,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1418,LochKillerAi,6533,1,7,8,tube.json,386,301,5,LochKillerAi,NA
1418,LochKillerAi,3728,4,4,8,tube.json,386,301,5,LochKillerAi,NA
1418,LochKillerAi,2492,6,2,8,tube.json,386,301,5,LochKillerAi,NA
1418,LochKillerAi,5874,2,6,8,tube.json,386,301,5,LochKillerAi,NA
1418,LochKillerAi,1615,3,5,8,tube.json,386,301,5,LochKillerAi,NA
1418,Futurer,5055,0,8,8,tube.json,386,301,5,2fa341ee05444d70968a09f3a2897403,1.8286842036367679
1418,ConnectClosestMinesAi,9472,5,3,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1419,LochKillerAi,388,1,3,4,randomMedium.json,187,97,4,LochKillerAi,NA
1419,ConnectClosestMinesAi,6629,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1419,Futurer,6263,3,1,4,randomMedium.json,187,97,4,5cf1c53f5a924ed8a60fdfee7e28b777,1.3549541250858623
1419,ConnectClosestMinesAi,4046,0,4,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1420,Futurer,1110,0,4,4,lambda.json,60,38,4,2add5e91b0ca48e18c8d3457b4fd5536,1.5959662635219707
1420,LochKillerAi,720,2,2,4,lambda.json,60,38,4,LochKillerAi,NA
1420,ConnectClosestMinesAi,801,1,3,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
1420,LochKillerAi,135,3,1,4,lambda.json,60,38,4,LochKillerAi,NA
1421,ConnectClosestMinesAi,33301,1,7,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1421,ConnectClosestMinesAi,42914,3,5,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1421,Futurer,26028,0,8,8,boston-sparse.json,945,488,8,b4ade2e2dada42649a704ec4a53fcabe,1.2598356404601359
1421,ConnectClosestMinesAi,40846,5,3,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1421,LochKillerAi,30083,4,4,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1421,ConnectClosestMinesAi,31217,6,2,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1421,ConnectClosestMinesAi,29181,2,6,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1421,LochKillerAi,26014,7,1,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1422,LochKillerAi,1062,1,2,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
1422,ConnectClosestMinesAi,1111,0,3,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
1422,Futurer,661,2,1,3,Sierpinski-triangle.json,81,42,3,6f1b4701ed6b457185fb7c21d4ac87aa,1.0861175636691405
1423,ConnectClosestMinesAi,9532,0,8,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
